### Metadata ###
competition_sd = 0.1
carrying_cap_sd = 1
carrying_cap_opt = 1000
trait_opt = 0
growth_rate = 1
prob_mutation = 1
mutation_sd = 0.001
trait_dist_sp = 0.1

seed = 15614
HPC job ID = local
simulated under comrad 1.11.0
R version 4.0.2 (2020-06-22)

Starting community from: NA
Running for 10000 generations
 
### Simulation output ### 
 
t,z,species,ancestral_species
5400,0.5218596486733893,#487380,#89ae8a
5400,-1.2422467686252903,#2D5F94,#89ae8a
5400,0.932209201634167,#1F8AB0,#89ae8a
5400,0.5142740450631351,#487380,#89ae8a
5400,-0.9496829776369866,#CC9C76,#2D5F94
5400,-0.5280355353319668,#2092F8,#2D5F94
5400,1.0008866490380037,#1F8AB0,#89ae8a
5400,0.3854463464097958,#2E73D5,#89ae8a
5400,0.07476988360749859,#6C1EF7,#89ae8a
5400,-0.7764512821533214,#57109E,#2D5F94
5400,-0.7624579880401045,#57109E,#2D5F94
5400,0.9348482223080298,#1F8AB0,#89ae8a
5400,-0.15046633975456067,#94F352,#2D5F94
5400,0.3750828496983378,#2E73D5,#89ae8a
5400,0.17203013577578596,#6C1EF7,#89ae8a
5400,-0.9788721235374988,#CC9C76,#2D5F94
5400,0.11943712052550648,#6C1EF7,#89ae8a
5400,-0.4209624208080467,#4C4570,#2D5F94
5400,-1.1051774283225873,#EF4F34,#2D5F94
5400,0.12187270106802053,#6C1EF7,#89ae8a
5400,-0.4162587476213394,#4C4570,#2D5F94
5400,-1.2297479824360231,#2D5F94,#89ae8a
5400,1.2975257203033288,#89ae8a,NA
5400,-1.0911238829544954,#EF4F34,#2D5F94
5400,-0.15634327271442383,#94F352,#2D5F94
5400,0.3704353123205971,#2E73D5,#89ae8a
5400,0.8085617246908036,#8A77D4,#89ae8a
5400,1.121642003235656,#1CA3BB,#89ae8a
5400,0.9954896711264791,#1F8AB0,#89ae8a
5400,-0.5351172103306484,#2092F8,#2D5F94
5400,0.34854505391402096,#2E73D5,#89ae8a
5400,0.3687962051635039,#2E73D5,#89ae8a
5400,-0.057621639094497655,#F252A8,#2D5F94
5400,1.1155568658437147,#1CA3BB,#89ae8a
5400,0.3661722196321475,#2E73D5,#89ae8a
5400,-0.3596994450664303,#4C4570,#2D5F94
5400,-0.9488566029346608,#CC9C76,#2D5F94
5400,0.2351194107042965,#2E73D5,#89ae8a
5400,-0.7676067970281316,#57109E,#2D5F94
5400,1.1064307941534959,#1CA3BB,#89ae8a
5400,0.12470937818547695,#6C1EF7,#89ae8a
5400,-0.6171655644532941,#2092F8,#2D5F94
5400,-0.7476468407972833,#57109E,#2D5F94
5400,-0.41511318052803264,#4C4570,#2D5F94
5400,-0.40853883353110904,#4C4570,#2D5F94
5400,-0.6143391152375279,#2092F8,#2D5F94
5400,0.6310505339105281,#51F225,#8A77D4
5400,-0.26845926272642806,#94F352,#2D5F94
5400,-0.2727493322865373,#94F352,#2D5F94
5400,0.004016286578359313,#F252A8,#2D5F94
5400,-0.526161439133079,#2092F8,#2D5F94
5400,-0.7563954489473574,#57109E,#2D5F94
5400,-0.3632733085104237,#4C4570,#2D5F94
5400,0.662167036523283,#51F225,#8A77D4
5400,-0.2748984184836644,#94F352,#2D5F94
5400,-0.8863327579887813,#CC9C76,#2D5F94
5400,0.8012638220118686,#8A77D4,#89ae8a
5400,1.2977021931329797,#89ae8a,NA
5400,0.6207972213840881,#51F225,#8A77D4
5400,1.1234295180218032,#1CA3BB,#89ae8a
5400,-0.017743805496372236,#F252A8,#2D5F94
5400,-0.4082371823052769,#4C4570,#2D5F94
5400,1.3063427945448292,#89ae8a,NA
5400,0.99462036945938,#1F8AB0,#89ae8a
5400,0.6394608511656701,#51F225,#8A77D4
5400,-0.1699112706953746,#94F352,#2D5F94
5400,-0.47497418634095234,#2092F8,#2D5F94
5400,-0.4115108529618785,#4C4570,#2D5F94
5400,0.005999658167811015,#F252A8,#2D5F94
5400,0.3678536187375372,#2E73D5,#89ae8a
5400,-1.2435365697128584,#2D5F94,#89ae8a
5400,1.1084629049579522,#1CA3BB,#89ae8a
5400,-0.4168449272996091,#4C4570,#2D5F94
5400,-0.26873514344415256,#94F352,#2D5F94
5400,-1.2349062193611102,#2D5F94,#89ae8a
5400,-0.5281979536197252,#2092F8,#2D5F94
5400,-1.2379852053421703,#2D5F94,#89ae8a
5400,0.1203473928434937,#6C1EF7,#89ae8a
5400,0.8190135860385449,#8A77D4,#89ae8a
5400,0.374674946269179,#2E73D5,#89ae8a
5400,-0.8664285483386613,#CC9C76,#2D5F94
5400,-0.141048666828493,#94F352,#2D5F94
5400,0.3852112052534235,#2E73D5,#89ae8a
5400,0.24262587150220866,#2E73D5,#89ae8a
5400,-1.0904279244478985,#EF4F34,#2D5F94
5400,-1.2407076529422938,#2D5F94,#89ae8a
5400,0.9954021390947331,#1F8AB0,#89ae8a
5400,1.1168408453676584,#1CA3BB,#89ae8a
5400,-0.28089948979275225,#94F352,#2D5F94
5400,-0.01725774024602986,#F252A8,#2D5F94
5400,-0.9907998761695708,#CC9C76,#2D5F94
5400,1.2944177739310672,#89ae8a,NA
5400,-0.631198496836868,#2092F8,#2D5F94
5400,-0.016519615648376767,#F252A8,#2D5F94
5400,0.5074079312238657,#487380,#89ae8a
5400,0.5345855653743223,#487380,#89ae8a
5400,1.1101830674666047,#1CA3BB,#89ae8a
5400,-0.07284354871017777,#F252A8,#2D5F94
5400,-0.7629143946461371,#57109E,#2D5F94
5400,0.36470280722015525,#2E73D5,#89ae8a
5400,0.6702475445854357,#51F225,#8A77D4
5400,-0.6087160404458086,#2092F8,#2D5F94
5400,-0.6147027138025762,#2092F8,#2D5F94
5400,-0.29700862789936794,#94F352,#2D5F94
5400,0.356949574964415,#2E73D5,#89ae8a
5400,0.6484017567426875,#51F225,#8A77D4
5400,0.11230987791051901,#6C1EF7,#89ae8a
5400,0.9882262343651926,#1F8AB0,#89ae8a
5400,-0.14705264114629835,#94F352,#2D5F94
5400,0.8368023260559814,#8A77D4,#89ae8a
5400,0.5237047107418648,#487380,#89ae8a
5400,0.40979357601397337,#2E73D5,#89ae8a
5400,-0.07325477179224016,#F252A8,#2D5F94
5400,0.9859327801601494,#1F8AB0,#89ae8a
5400,0.26318930859081746,#2E73D5,#89ae8a
5400,0.12739076588934695,#6C1EF7,#89ae8a
5400,1.1254334734145603,#1CA3BB,#89ae8a
5400,0.12165116351055011,#6C1EF7,#89ae8a
5400,0.3825520823962928,#2E73D5,#89ae8a
5400,1.2947087051829698,#89ae8a,NA
5400,-0.6346921643400582,#2092F8,#2D5F94
5400,0.5353234594680665,#487380,#89ae8a
5400,-0.18045560737904986,#94F352,#2D5F94
5400,-0.5583103196652743,#2092F8,#2D5F94
5400,0.6808955871559582,#51F225,#8A77D4
5400,0.3714498216322676,#2E73D5,#89ae8a
5400,1.2486064325970418,#89ae8a,NA
5400,-0.984968084067311,#CC9C76,#2D5F94
5400,-0.19697100071594326,#94F352,#2D5F94
5400,0.37527659231941224,#2E73D5,#89ae8a
5400,-1.2381285033502827,#2D5F94,#89ae8a
5400,0.5153666084162294,#487380,#89ae8a
5400,1.1056108085234653,#1CA3BB,#89ae8a
5400,0.5306983503067255,#487380,#89ae8a
5400,-1.0857022093207231,#EF4F34,#2D5F94
5400,-0.4180899025329374,#4C4570,#2D5F94
5400,-1.2406188864433716,#2D5F94,#89ae8a
5400,0.6839804875177051,#51F225,#8A77D4
5400,-0.5627667317421362,#2092F8,#2D5F94
5400,0.3821082726516595,#2E73D5,#89ae8a
5400,0.936758760194551,#1F8AB0,#89ae8a
5400,-1.0741477768192036,#EF4F34,#2D5F94
5400,0.3599622464406077,#2E73D5,#89ae8a
5400,-0.5232309499652391,#2092F8,#2D5F94
5400,-1.101218765662786,#EF4F34,#2D5F94
5400,-0.01110382370320828,#F252A8,#2D5F94
5400,-0.8553152232345247,#CC9C76,#2D5F94
5400,-0.8514680445857106,#CC9C76,#2D5F94
5400,0.990432920926887,#1F8AB0,#89ae8a
5400,-0.6383148698372436,#2092F8,#2D5F94
5400,-0.1449565014709359,#94F352,#2D5F94
5400,0.37407437658415754,#2E73D5,#89ae8a
5400,-0.8540636765334592,#CC9C76,#2D5F94
5400,0.12543966442681068,#6C1EF7,#89ae8a
5400,1.3003248613656266,#89ae8a,NA
5400,0.989011029956234,#1F8AB0,#89ae8a
5400,0.3447648942208198,#2E73D5,#89ae8a
5400,-0.9884412408399479,#CC9C76,#2D5F94
5400,0.07939368284134608,#6C1EF7,#89ae8a
5400,0.6576663962511919,#51F225,#8A77D4
5400,1.0008237265663869,#1F8AB0,#89ae8a
5400,-0.30363199094263466,#94F352,#2D5F94
5400,-0.1890403218753631,#94F352,#2D5F94
5400,-0.15385383482653742,#94F352,#2D5F94
5400,-0.406969391376357,#4C4570,#2D5F94
5400,0.5272633972887519,#487380,#89ae8a
5400,0.11292774890298846,#6C1EF7,#89ae8a
5400,0.8364643501443824,#8A77D4,#89ae8a
5400,0.5158507887352909,#487380,#89ae8a
5400,-0.24242507098535424,#94F352,#2D5F94
5400,-0.01587701416846277,#F252A8,#2D5F94
5400,-1.080970496991167,#EF4F34,#2D5F94
5400,0.9660303578267276,#1F8AB0,#89ae8a
5400,0.003309444899456225,#F252A8,#2D5F94
5400,-0.5028265747687782,#2092F8,#2D5F94
5400,-0.42711580729483234,#4C4570,#2D5F94
5400,-0.5483468208461549,#2092F8,#2D5F94
5400,-1.0879572085292681,#EF4F34,#2D5F94
5400,-0.26845733862699483,#94F352,#2D5F94
5400,-1.2372225878141234,#2D5F94,#89ae8a
5400,-0.4695488940791244,#2092F8,#2D5F94
5400,1.3095081993481743,#89ae8a,NA
5400,0.815938959416744,#8A77D4,#89ae8a
5400,0.8426098029906053,#8A77D4,#89ae8a
5400,-0.1433441979995381,#94F352,#2D5F94
5400,0.6368145068414902,#51F225,#8A77D4
5400,0.846741062539406,#8A77D4,#89ae8a
5400,0.0038128695687786023,#F252A8,#2D5F94
5400,0.8395928714693811,#8A77D4,#89ae8a
5400,0.8429907607010674,#8A77D4,#89ae8a
5400,0.8302922110028355,#8A77D4,#89ae8a
5400,-0.0038220530252728903,#F252A8,#2D5F94
5400,0.5269079667634755,#487380,#89ae8a
5400,-0.08011785606731253,#F252A8,#2D5F94
5400,0.1147582119270338,#6C1EF7,#89ae8a
5400,0.17779783768170415,#6C1EF7,#89ae8a
5400,0.2617334345801535,#2E73D5,#89ae8a
5400,0.6212439004840531,#51F225,#8A77D4
5400,-0.08921095777276689,#F252A8,#2D5F94
5400,0.6295055438768108,#51F225,#8A77D4
5400,0.24226383894497722,#2E73D5,#89ae8a
5400,0.009586137754883666,#F252A8,#2D5F94
5400,1.3058532792894877,#89ae8a,NA
5400,-1.2623249486099946,#2D5F94,#89ae8a
5400,-1.2362922749034213,#2D5F94,#89ae8a
5400,0.24038791339261548,#2E73D5,#89ae8a
5400,-0.521381762590063,#2092F8,#2D5F94
5400,0.3744528960172422,#2E73D5,#89ae8a
5400,-0.6644767268779159,#2092F8,#2D5F94
5400,-1.1230616161952587,#EF4F34,#2D5F94
5400,1.1213596094204537,#1CA3BB,#89ae8a
5400,0.8129024381748909,#8A77D4,#89ae8a
5400,-0.18290209378168437,#94F352,#2D5F94
5400,-1.2307036638244424,#2D5F94,#89ae8a
5400,0.5231635446233499,#487380,#89ae8a
5400,-0.7552527406302947,#57109E,#2D5F94
5400,0.6340416109237084,#51F225,#8A77D4
5400,1.0001688040429932,#1F8AB0,#89ae8a
5400,-0.4112586095754822,#4C4570,#2D5F94
5400,0.8197641440020788,#8A77D4,#89ae8a
5400,0.8186597502430699,#8A77D4,#89ae8a
5400,-0.1817663612634827,#94F352,#2D5F94
5400,0.12784694039856354,#6C1EF7,#89ae8a
5400,0.12918874417672868,#6C1EF7,#89ae8a
5400,-0.4140925113778259,#4C4570,#2D5F94
5400,0.9707603306843198,#1F8AB0,#89ae8a
5400,-0.6337100482575674,#2092F8,#2D5F94
5400,0.8397554442611329,#8A77D4,#89ae8a
5400,1.1211458526659124,#1CA3BB,#89ae8a
5400,-1.0788539929493743,#EF4F34,#2D5F94
5400,-0.4280045232288785,#4C4570,#2D5F94
5400,0.5255922221569338,#487380,#89ae8a
5400,0.12256352720533999,#6C1EF7,#89ae8a
5400,1.1128331829519922,#1CA3BB,#89ae8a
5400,0.37003955694132973,#2E73D5,#89ae8a
5400,-0.5512768672641367,#2092F8,#2D5F94
5400,0.11123905528914065,#6C1EF7,#89ae8a
5400,-0.27601233014528725,#94F352,#2D5F94
5400,-0.021009517877197653,#F252A8,#2D5F94
5400,0.11657969470713861,#6C1EF7,#89ae8a
5400,-0.3492149651564856,#4C4570,#2D5F94
5400,-0.40508371788681613,#4C4570,#2D5F94
5400,-0.9850222829742821,#CC9C76,#2D5F94
5400,0.12330363782523905,#6C1EF7,#89ae8a
5400,-1.2364248270396458,#2D5F94,#89ae8a
5400,-0.6106275141508425,#2092F8,#2D5F94
5400,0.6898066343493757,#51F225,#8A77D4
5400,0.8209736309744696,#8A77D4,#89ae8a
5400,0.24284864847293974,#2E73D5,#89ae8a
5400,-0.6156127927089646,#2092F8,#2D5F94
5400,0.9370745539357115,#1F8AB0,#89ae8a
5400,0.5082073608267409,#487380,#89ae8a
5400,-0.7521122152189724,#57109E,#2D5F94
5400,1.2954467348408147,#89ae8a,NA
5400,-0.8895513434647623,#CC9C76,#2D5F94
5400,0.12602147852130507,#6C1EF7,#89ae8a
5400,-0.18384721876058172,#94F352,#2D5F94
5400,0.8105143284070541,#8A77D4,#89ae8a
5400,0.6786869226080083,#51F225,#8A77D4
5400,-0.6624048999843253,#2092F8,#2D5F94
5400,-1.2591153793958525,#2D5F94,#89ae8a
5400,1.284992468183454,#89ae8a,NA
5400,0.3883899473993055,#2E73D5,#89ae8a
5400,-0.1493899376896008,#94F352,#2D5F94
5400,-0.7509261113314215,#57109E,#2D5F94
5400,0.1172652726009814,#6C1EF7,#89ae8a
5400,-0.4210208305140901,#4C4570,#2D5F94
5400,0.5247400176767583,#487380,#89ae8a
5400,0.9897400095303116,#1F8AB0,#89ae8a
5400,-0.7336710326014424,#57109E,#2D5F94
5400,0.23455651862519877,#2E73D5,#89ae8a
5400,1.2904122786981724,#89ae8a,NA
5400,-0.5088616875063751,#2092F8,#2D5F94
5400,0.9717958125742604,#1F8AB0,#89ae8a
5400,0.6714837186711183,#51F225,#8A77D4
5400,0.2475518702930251,#2E73D5,#89ae8a
5400,-0.4168140801160748,#4C4570,#2D5F94
5400,-0.2887593691053339,#94F352,#2D5F94
5400,-0.28957875859373206,#94F352,#2D5F94
5400,-0.24731729905966657,#94F352,#2D5F94
5400,-0.010995155298527603,#F252A8,#2D5F94
5400,-0.41584485520070263,#4C4570,#2D5F94
5400,-0.6084680876616732,#2092F8,#2D5F94
5400,0.005085616034903931,#F252A8,#2D5F94
5400,-0.6376588954112721,#2092F8,#2D5F94
5400,-0.4773593535457494,#2092F8,#2D5F94
5400,-0.015031504847467627,#F252A8,#2D5F94
5400,1.1224358151706608,#1CA3BB,#89ae8a
5400,0.11586049300451276,#6C1EF7,#89ae8a
5400,1.2955271292255526,#89ae8a,NA
5400,0.6902109108308316,#51F225,#8A77D4
5400,-0.6323454001101055,#2092F8,#2D5F94
5400,-0.17778472109205362,#94F352,#2D5F94
5400,-0.8759759475157128,#CC9C76,#2D5F94
5400,1.01798469590143,#1F8AB0,#89ae8a
5400,-0.2789088433944641,#94F352,#2D5F94
5400,0.3798056139568584,#2E73D5,#89ae8a
5400,-0.7637561707997355,#57109E,#2D5F94
5400,0.36002755327606334,#2E73D5,#89ae8a
5400,-1.0957450688530126,#EF4F34,#2D5F94
5400,-0.2712139521232348,#94F352,#2D5F94
5400,0.8088068244884199,#8A77D4,#89ae8a
5400,-0.889878528009193,#CC9C76,#2D5F94
5400,-0.08191082346554923,#F252A8,#2D5F94
5400,-1.2444846374311667,#2D5F94,#89ae8a
5400,-1.1083491939935493,#EF4F34,#2D5F94
5400,0.5100083441572504,#487380,#89ae8a
5400,-0.15662042839174914,#94F352,#2D5F94
5400,0.35926251546102317,#2E73D5,#89ae8a
5400,0.975812328972787,#1F8AB0,#89ae8a
5600,1.109510116503397,#1CA3BB,#89ae8a
5600,0.23749916554040812,#2E73D5,#89ae8a
5600,-0.8658182570040045,#CC9C76,#2D5F94
5600,0.6472924955062872,#51F225,#8A77D4
5600,-0.07334294601160515,#F252A8,#2D5F94
5600,-0.2802699428993816,#94F352,#2D5F94
5600,-0.6475576055041432,#2092F8,#2D5F94
5600,0.26811109396326815,#2E73D5,#89ae8a
5600,0.3423101056414566,#2E73D5,#89ae8a
5600,-1.2764593379679616,#2D5F94,#89ae8a
5600,1.1262312786163051,#1CA3BB,#89ae8a
5600,-0.5539473666652001,#2092F8,#2D5F94
5600,0.6482213573213358,#51F225,#8A77D4
5600,-0.5314240546943627,#2092F8,#2D5F94
5600,0.14204373752991625,#6C1EF7,#89ae8a
5600,0.3467995883929416,#2E73D5,#89ae8a
5600,0.2581583999568275,#2E73D5,#89ae8a
5600,0.8292138043611568,#8A77D4,#89ae8a
5600,0.5419830463327793,#487380,#89ae8a
5600,0.24580399298629216,#2E73D5,#89ae8a
5600,0.8417143318786366,#8A77D4,#89ae8a
5600,-0.9036429023445601,#CC9C76,#2D5F94
5600,-0.6390251299779987,#2092F8,#2D5F94
5600,-0.5340916680306813,#2092F8,#2D5F94
5600,-0.432317206996659,#4C4570,#2D5F94
5600,-0.17382624768907626,#94F352,#2D5F94
5600,0.6463606388551396,#51F225,#8A77D4
5600,-1.0943994175609082,#EF4F34,#2D5F94
5600,1.1027137804055998,#1CA3BB,#89ae8a
5600,-1.0744073822683782,#EF4F34,#2D5F94
5600,0.1403020002435223,#6C1EF7,#89ae8a
5600,0.5390172253123309,#487380,#89ae8a
5600,1.3473926757140935,#89ae8a,NA
5600,-0.6250761945379388,#2092F8,#2D5F94
5600,0.14277508361272664,#6C1EF7,#89ae8a
5600,1.3664086485224536,#89ae8a,NA
5600,-0.7779823607170169,#57109E,#2D5F94
5600,-1.2857658166604622,#2D5F94,#89ae8a
5600,1.124611857879236,#1CA3BB,#89ae8a
5600,-0.6549270863947694,#2092F8,#2D5F94
5600,0.5179170872082358,#487380,#89ae8a
5600,-0.521451003877383,#2092F8,#2D5F94
5600,0.2652771173508498,#2E73D5,#89ae8a
5600,-1.0777036351464815,#EF4F34,#2D5F94
5600,0.5268728837765169,#487380,#89ae8a
5600,0.366028925939691,#2E73D5,#89ae8a
5600,-1.0717090864520011,#EF4F34,#2D5F94
5600,0.8522873403575498,#8A77D4,#89ae8a
5600,-0.523996396094881,#2092F8,#2D5F94
5600,0.6688348305691464,#51F225,#8A77D4
5600,0.24149591308004695,#2E73D5,#89ae8a
5600,0.8059156941475453,#8A77D4,#89ae8a
5600,1.1138078928916673,#1CA3BB,#89ae8a
5600,-0.5599722100544208,#2092F8,#2D5F94
5600,0.674303404734115,#51F225,#8A77D4
5600,-0.17621949171589965,#94F352,#2D5F94
5600,-0.2780309613044309,#94F352,#2D5F94
5600,-0.3484433204088913,#4C4570,#2D5F94
5600,-0.08079861290428557,#F252A8,#2D5F94
5600,-0.5283000451129832,#2092F8,#2D5F94
5600,-0.02857523748680119,#F252A8,#2D5F94
5600,0.8340033740249376,#8A77D4,#89ae8a
5600,-1.0872503825871171,#EF4F34,#2D5F94
5600,0.24839653001886575,#2E73D5,#89ae8a
5600,1.327879699829843,#89ae8a,NA
5600,0.6304351723488177,#51F225,#8A77D4
5600,0.011900719233612852,#F252A8,#2D5F94
5600,-0.0325474038574479,#F252A8,#2D5F94
5600,-0.5373549319083296,#2092F8,#2D5F94
5600,-1.0667741974611278,#EF4F34,#2D5F94
5600,-0.9736141345420232,#CC9C76,#2D5F94
5600,0.9485790055395461,#1F8AB0,#89ae8a
5600,0.1313068170452605,#6C1EF7,#89ae8a
5600,-0.4204022550966024,#4C4570,#2D5F94
5600,-0.16218474318601625,#94F352,#2D5F94
5600,1.3635598390834456,#89ae8a,NA
5600,-0.4419884511266316,#4C4570,#2D5F94
5600,-0.7440146723336082,#57109E,#2D5F94
5600,0.14361175042230623,#6C1EF7,#89ae8a
5600,-0.6267331732011541,#2092F8,#2D5F94
5600,-0.17574815282736736,#94F352,#2D5F94
5600,0.8389722154870632,#8A77D4,#89ae8a
5600,0.6460264760844123,#51F225,#8A77D4
5600,-1.0837860199764153,#EF4F34,#2D5F94
5600,-1.2892956708114953,#2D5F94,#89ae8a
5600,0.6704612571109825,#51F225,#8A77D4
5600,-0.9489569024653862,#CC9C76,#2D5F94
5600,-0.16888385887596233,#94F352,#2D5F94
5600,-0.9008115081796119,#CC9C76,#2D5F94
5600,0.3441489864239354,#2E73D5,#89ae8a
5600,-1.268110856137607,#2D5F94,#89ae8a
5600,0.65538634899708,#51F225,#8A77D4
5600,0.2571188915878626,#2E73D5,#89ae8a
5600,-0.4437275160158974,#4C4570,#2D5F94
5600,-0.4424462825140664,#4C4570,#2D5F94
5600,0.6716507877536808,#51F225,#8A77D4
5600,-0.17284915485349095,#94F352,#2D5F94
5600,-0.5382058775017835,#2092F8,#2D5F94
5600,0.836734279477938,#8A77D4,#89ae8a
5600,0.943802450358644,#1F8AB0,#89ae8a
5600,-0.3337829528063627,#4C4570,#2D5F94
5600,0.5297889298776444,#487380,#89ae8a
5600,0.38670730628236255,#2E73D5,#89ae8a
5600,-0.16641196724921262,#94F352,#2D5F94
5600,-1.2730474896571418,#2D5F94,#89ae8a
5600,-0.5300989312965447,#2092F8,#2D5F94
5600,0.5078916695540535,#487380,#89ae8a
5600,0.8108569053523079,#8A77D4,#89ae8a
5600,-0.862662643993011,#CC9C76,#2D5F94
5600,0.22941733396455957,#2E73D5,#89ae8a
5600,0.3328599644867026,#2E73D5,#89ae8a
5600,0.8240225951629717,#8A77D4,#89ae8a
5600,-0.0019495309947980717,#F252A8,#2D5F94
5600,1.349675436501649,#89ae8a,NA
5600,0.13263397357578538,#6C1EF7,#89ae8a
5600,1.1191464880041155,#1CA3BB,#89ae8a
5600,-0.5305155773120326,#2092F8,#2D5F94
5600,-0.17062670054183016,#94F352,#2D5F94
5600,-0.6202510543444733,#2092F8,#2D5F94
5600,0.033049694323406535,#F252A8,#2D5F94
5600,-0.43653644158501204,#4C4570,#2D5F94
5600,-1.0885846070439948,#EF4F34,#2D5F94
5600,0.1306763772500164,#6C1EF7,#89ae8a
5600,0.14218961136494035,#6C1EF7,#89ae8a
5600,0.005873475805797805,#F252A8,#2D5F94
5600,-1.267937838830329,#2D5F94,#89ae8a
5600,-0.5483027252164208,#2092F8,#2D5F94
5600,1.1095646434590585,#1CA3BB,#89ae8a
5600,-0.4432117347110593,#4C4570,#2D5F94
5600,1.1250509341949724,#1CA3BB,#89ae8a
5600,-0.6233493276077284,#2092F8,#2D5F94
5600,-0.0247766930464202,#F252A8,#2D5F94
5600,0.8446081336795024,#8A77D4,#89ae8a
5600,0.38304735522620365,#2E73D5,#89ae8a
5600,-0.1964745810621356,#94F352,#2D5F94
5600,0.33360547253255496,#2E73D5,#89ae8a
5600,0.3367159681932375,#2E73D5,#89ae8a
5600,0.2596155957442549,#2E73D5,#89ae8a
5600,-0.5277668682426594,#2092F8,#2D5F94
5600,0.6516514549314117,#51F225,#8A77D4
5600,0.8401500778918198,#8A77D4,#89ae8a
5600,1.330782480958403,#89ae8a,NA
5600,-1.0814865362249695,#EF4F34,#2D5F94
5600,-0.1720745141952779,#94F352,#2D5F94
5600,-1.0757739855679054,#EF4F34,#2D5F94
5600,0.11761194081088397,#6C1EF7,#89ae8a
5600,-0.7296483461595958,#57109E,#2D5F94
5600,-0.6337619162909963,#2092F8,#2D5F94
5600,0.134369681612386,#6C1EF7,#89ae8a
5600,0.2244140982455837,#2E73D5,#89ae8a
5600,-1.2810227250232114,#2D5F94,#89ae8a
5600,0.26082434490925044,#2E73D5,#89ae8a
5600,0.34639847190243017,#2E73D5,#89ae8a
5600,0.25313777704589535,#2E73D5,#89ae8a
5600,-0.6298681321618762,#2092F8,#2D5F94
5600,0.26039898992259286,#2E73D5,#89ae8a
5600,-0.9494264646761944,#CC9C76,#2D5F94
5600,-1.275640352331141,#2D5F94,#89ae8a
5600,0.11721988232101292,#6C1EF7,#89ae8a
5600,-0.3988025888794232,#4C4570,#2D5F94
5600,0.010025448437175547,#F252A8,#2D5F94
5600,0.5084935475503877,#487380,#89ae8a
5600,-0.6199557733906966,#2092F8,#2D5F94
5600,-0.03073866860008352,#F252A8,#2D5F94
5600,6.957253684106721e-4,#F252A8,#2D5F94
5600,0.8278019671693502,#8A77D4,#89ae8a
5600,-0.02543416354899383,#F252A8,#2D5F94
5600,-1.280510824341446,#2D5F94,#89ae8a
5600,-1.2724471575301366,#2D5F94,#89ae8a
5600,0.9755683061138437,#1F8AB0,#89ae8a
5600,-0.9717533534385926,#CC9C76,#2D5F94
5600,0.25435429389702735,#2E73D5,#89ae8a
5600,0.12807436423023147,#6C1EF7,#89ae8a
5600,0.5256237161370765,#487380,#89ae8a
5600,-0.17795141272824289,#94F352,#2D5F94
5600,0.2490753088868079,#2E73D5,#89ae8a
5600,-0.8893115384860254,#CC9C76,#2D5F94
5600,-1.0763615641201083,#EF4F34,#2D5F94
5600,-0.5543201569983959,#2092F8,#2D5F94
5600,-1.2676582684546673,#2D5F94,#89ae8a
5600,-0.3448754346646895,#4C4570,#2D5F94
5600,0.96348895469197815,#1F8AB0,#89ae8a
5600,1.33205260422571,#89ae8a,NA
5600,-0.8912338198941592,#CC9C76,#2D5F94
5600,1.1236722314445051,#1CA3BB,#89ae8a
5600,-0.2723591039569142,#94F352,#2D5F94
5600,-0.9730686638802107,#CC9C76,#2D5F94
5600,0.12333288610695287,#6C1EF7,#89ae8a
5600,-0.39331994375778917,#4C4570,#2D5F94
5600,0.091909422080642,#6C1EF7,#89ae8a
5600,0.3742725711441831,#2E73D5,#89ae8a
5600,-1.2801187177434845,#2D5F94,#89ae8a
5600,-0.3994380121939639,#4C4570,#2D5F94
5600,-0.2708360319783847,#94F352,#2D5F94
5600,-0.6230518164868609,#2092F8,#2D5F94
5600,-0.764238763895833,#57109E,#2D5F94
5600,0.9472140283959527,#1F8AB0,#89ae8a
5600,-0.16079865031715732,#94F352,#2D5F94
5600,-0.03196656647194586,#F252A8,#2D5F94
5600,-0.7737774787552211,#57109E,#2D5F94
5600,0.9500513209034928,#1F8AB0,#89ae8a
5600,0.522043227978431,#487380,#89ae8a
5600,0.3711540949162596,#2E73D5,#89ae8a
5600,-1.2851280245435601,#2D5F94,#89ae8a
5600,-0.17430701267327564,#94F352,#2D5F94
5600,0.5215806552049238,#487380,#89ae8a
5600,1.353851431043496,#89ae8a,NA
5600,-0.738431020793114,#57109E,#2D5F94
5600,-0.2845816418802001,#94F352,#2D5F94
5600,-0.17302126959788158,#94F352,#2D5F94
5600,1.1155530904961812,#1CA3BB,#89ae8a
5600,0.6466937052194698,#51F225,#8A77D4
5600,0.9642060379675339,#1F8AB0,#89ae8a
5600,0.3759988015705471,#2E73D5,#89ae8a
5600,-0.4219548080692358,#4C4570,#2D5F94
5600,1.3659476750124444,#89ae8a,NA
5600,-0.03601616519149146,#F252A8,#2D5F94
5600,1.2389147330577925,#89ae8a,NA
5600,0.15041105917754383,#6C1EF7,#89ae8a
5600,-1.0690598795587016,#EF4F34,#2D5F94
5600,0.3742521924018803,#2E73D5,#89ae8a
5600,-1.0827460409051486,#EF4F34,#2D5F94
5600,-0.5510224077850387,#2092F8,#2D5F94
5600,1.3499750595779856,#89ae8a,NA
5600,-0.6290527079752425,#2092F8,#2D5F94
5600,-0.08291442487040789,#F252A8,#2D5F94
5600,0.0169929842546387,#F252A8,#2D5F94
5600,0.25441094996423436,#2E73D5,#89ae8a
